customerID,Service Line,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod
8318-LCNBW,Audit,Yes,No,35,One year,No,Credit card (automatic)
9261-WDCAF,Consulting,No,No,3,Month-to-month,No,Mailed check
4909-JOUPP,EA,Yes,No,72,Two year,No,Credit card (automatic)
1951-IEYXM,Tax,Yes,Yes,72,Two year,Yes,Credit card (automatic)
4227-OJHAL,Advisory,Yes,Yes,68,One year,Yes,Credit card (automatic)
1708-PBBOA,Audit,No,No,42,One year,Yes,Electronic check
8746-BFOAJ,Consulting,No,No,21,One year,No,Bank transfer (automatic)
4145-UQXUQ,EA,No,No,8,Month-to-month,Yes,Electronic check
9518-XXBXE,Tax,Yes,No,10,Month-to-month,No,Electronic check
9558-IHEZX,Advisory,No,No,71,Two year,Yes,Credit card (automatic)
1707-HABPF,Audit,No,No,46,One year,Yes,Bank transfer (automatic)
9643-AVVWI,Consulting,Yes,Yes,3,Month-to-month,Yes,Electronic check
3398-FSHON,EA,No,No,12,Month-to-month,Yes,Electronic check
9139-TWBAS,Tax,Yes,No,26,One year,No,Bank transfer (automatic)
0929-HYQEW,Advisory,No,No,3,Month-to-month,Yes,Mailed check
0487-CRLZF,Audit,No,No,49,Two year,Yes,Bank transfer (automatic)
0454-OKRCT,Consulting,No,No,33,Two year,No,Bank transfer (automatic)
2347-WKKAE,EA,Yes,No,42,Month-to-month,Yes,Electronic check
6663-JOCQO,Tax,Yes,Yes,31,One year,Yes,Bank transfer (automatic)
1297-VQDRP,Advisory,Yes,Yes,68,One year,Yes,Credit card (automatic)
4868-AADLV,Audit,Yes,Yes,66,One year,Yes,Electronic check
0788-DXBFY,Consulting,Yes,Yes,58,One year,Yes,Electronic check
5845-BZZIB,EA,Yes,Yes,35,Two year,No,Mailed check
7310-EGVHZ,Tax,No,No,1,Month-to-month,No,Bank transfer (automatic)
4826-TZEVA,Advisory,No,No,40,Month-to-month,No,Credit card (automatic)
4080-IIARD,Audit,Yes,No,13,Month-to-month,Yes,Electronic check
7672-VFMXZ,Consulting,Yes,No,57,Month-to-month,No,Electronic check
9940-RHLFB,EA,No,No,1,Month-to-month,No,Electronic check
9117-SHLZX,Tax,No,No,1,Month-to-month,Yes,Mailed check
7253-UVNDW,Advisory,No,No,46,Two year,No,Credit card (automatic)
9898-KZQDZ,Audit,Yes,Yes,40,Month-to-month,Yes,Credit card (automatic)
8559-CIZFV,Consulting,Yes,Yes,21,One year,No,Mailed check
2506-CLAKW,EA,No,No,6,Month-to-month,Yes,Bank transfer (automatic)
8591-TKMZH,Tax,Yes,Yes,59,Two year,Yes,Mailed check
4925-LMHOK,Advisory,No,No,15,Month-to-month,Yes,Credit card (automatic)
4971-PUYQO,Audit,No,No,27,Month-to-month,Yes,Mailed check
0186-CAERR,Consulting,No,No,71,One year,Yes,Bank transfer (automatic)
6233-HXJMX,EA,No,No,45,Month-to-month,Yes,Credit card (automatic)
9367-OIUXP,Tax,No,No,4,Month-to-month,No,Mailed check
4588-YBNIB,Advisory,No,No,1,Month-to-month,Yes,Mailed check
6467-CHFZW,Audit,Yes,Yes,47,Month-to-month,Yes,Electronic check
8148-BPLZQ,Consulting,No,No,34,Month-to-month,Yes,Electronic check
0557-ASKVU,EA,Yes,Yes,18,One year,Yes,Credit card (automatic)
3354-OADJP,Tax,No,No,8,One year,No,Bank transfer (automatic)
2259-OUUSZ,Advisory,No,No,7,One year,Yes,Credit card (automatic)
4919-IKATY,Audit,Yes,Yes,5,Month-to-month,Yes,Electronic check
4328-VUFWD,Consulting,No,No,39,One year,No,Electronic check
8681-ICONS,EA,Yes,Yes,29,Month-to-month,Yes,Mailed check
2232-DMLXU,Tax,Yes,No,1,Month-to-month,No,Mailed check
6447-GORXK,Advisory,No,Yes,31,Month-to-month,No,Credit card (automatic)
1777-JYQPJ,Audit,No,No,2,Month-to-month,No,Mailed check
6685-GBWJZ,Consulting,Yes,No,63,One year,No,Credit card (automatic)
3955-JBZZM,EA,No,No,20,Month-to-month,No,Electronic check
5197-LQXXH,Tax,Yes,No,71,Two year,Yes,Credit card (automatic)
5993-JSUWV,Advisory,No,No,66,Two year,Yes,Bank transfer (automatic)
2219-MVUSO,Audit,No,No,8,Month-to-month,Yes,Mailed check
3158-MOERK,Consulting,No,No,2,Month-to-month,Yes,Electronic check
3594-KADLU,EA,Yes,No,3,Month-to-month,No,Mailed check
0932-YIXYU,Tax,No,No,47,Two year,No,Credit card (automatic)
8348-HFYIV,Advisory,No,No,2,Month-to-month,Yes,Electronic check
8687-BAFGU,Audit,No,No,1,Month-to-month,No,Electronic check
7353-YOWFP,Consulting,No,No,7,One year,No,Mailed check
6837-HAEVO,EA,Yes,Yes,69,Two year,Yes,Electronic check
6734-GMPVK,Tax,No,No,5,Month-to-month,No,Electronic check
7602-DBTOU,Advisory,Yes,No,71,Two year,No,Mailed check
9894-EZEWG,Audit,No,No,1,Month-to-month,Yes,Credit card (automatic)
1670-SVOWZ,Consulting,Yes,Yes,14,Month-to-month,Yes,Credit card (automatic)
9142-XMYJH,EA,No,No,29,Month-to-month,No,Credit card (automatic)
5893-PYOLZ,Tax,No,No,56,Two year,Yes,Credit card (automatic)
3319-DWOEP,Advisory,Yes,No,6,Month-to-month,Yes,Electronic check
9514-JDSKI,Audit,Yes,No,1,Month-to-month,No,Electronic check
7432-FFVAR,Consulting,Yes,Yes,46,One year,No,Bank transfer (automatic)
4329-YPDDQ,EA,No,No,20,Month-to-month,Yes,Bank transfer (automatic)
2860-RANUS,Tax,No,No,20,Month-to-month,Yes,Credit card (automatic)
8696-JKZNU,Advisory,No,No,37,Month-to-month,Yes,Electronic check
1089-XZWHH,Audit,Yes,Yes,24,Two year,Yes,Mailed check
4831-EOBFE,Consulting,Yes,Yes,29,Month-to-month,No,Credit card (automatic)
4423-YLHDV,EA,Yes,No,21,Month-to-month,Yes,Bank transfer (automatic)
5449-FIBXJ,Tax,Yes,Yes,19,Month-to-month,No,Electronic check
8144-DGHXP,Advisory,No,No,54,Two year,No,Electronic check
6598-RFFVI,Audit,No,No,2,One year,No,Credit card (automatic)
3096-JRDSO,Consulting,Yes,No,27,Month-to-month,Yes,Bank transfer (automatic)
5862-BRIXZ,EA,No,No,46,Two year,Yes,Bank transfer (automatic)
1057-FOGLZ,Tax,No,No,18,Month-to-month,No,Mailed check
9371-BITHB,Advisory,Yes,Yes,52,Two year,No,Mailed check
4580-TMHJU,Audit,Yes,Yes,43,Month-to-month,No,Electronic check
0178-CIIKR,Consulting,No,No,3,Month-to-month,No,Mailed check
9348-YVOMK,EA,No,No,4,Month-to-month,Yes,Credit card (automatic)
8417-FMLZI,Tax,Yes,Yes,6,Month-to-month,Yes,Credit card (automatic)
6851-WEFYX,Advisory,Yes,No,35,Month-to-month,Yes,Electronic check
8181-YHCMF,Audit,Yes,Yes,68,Two year,No,Credit card (automatic)
7548-SEPYI,Consulting,No,No,5,Month-to-month,Yes,Electronic check
0374-IOEGQ,EA,No,No,3,Month-to-month,No,Electronic check
0581-BXBUB,Tax,No,No,4,Month-to-month,No,Electronic check
9350-ZXYJC,Advisory,No,No,4,Two year,Yes,Credit card (automatic)
8642-GVWRF,Audit,Yes,No,2,Month-to-month,No,Bank transfer (automatic)
2931-SVLTV,Consulting,Yes,Yes,40,Month-to-month,Yes,Credit card (automatic)
5183-SNMJQ,EA,No,No,10,Month-to-month,Yes,Credit card (automatic)
7278-CKDNC,Tax,No,No,24,Month-to-month,Yes,Electronic check
8024-XNAFQ,Advisory,No,No,72,Two year,Yes,Bank transfer (automatic)
5480-TBGPH,Audit,Yes,No,24,Month-to-month,Yes,Credit card (automatic)
7301-ABVAD,Consulting,No,No,72,Two year,No,Bank transfer (automatic)
4678-DVQEO,EA,No,No,1,Month-to-month,Yes,Electronic check
9415-DPEWS,Tax,No,No,18,Month-to-month,Yes,Electronic check
3748-FVMZZ,Advisory,No,No,4,Month-to-month,Yes,Electronic check
5281-BUZGT,Audit,No,No,36,Month-to-month,Yes,Electronic check
5879-SESNB,Consulting,No,No,11,Month-to-month,No,Electronic check
1820-TQVEV,EA,No,No,1,Month-to-month,Yes,Electronic check
9003-CPATH,Tax,No,No,42,Month-to-month,No,Electronic check
1268-ASBGA,Advisory,Yes,No,16,Month-to-month,Yes,Credit card (automatic)
6655-LHBYW,Audit,No,No,50,One year,No,Credit card (automatic)
9227-LUNBG,Consulting,No,No,1,Month-to-month,No,Electronic check
9418-RUKPH,EA,Yes,Yes,38,Two year,Yes,Mailed check
0537-QYZZN,Tax,Yes,Yes,24,Month-to-month,Yes,Electronic check
8734-FNWVH,Advisory,Yes,Yes,31,Month-to-month,No,Bank transfer (automatic)
4801-KFYKL,Audit,No,Yes,8,Month-to-month,No,Bank transfer (automatic)
8327-LZKAS,Consulting,Yes,No,43,One year,Yes,Electronic check
4188-PCPIG,EA,Yes,No,57,Two year,Yes,Credit card (automatic)
1843-TLSGD,Tax,Yes,Yes,13,Two year,No,Mailed check
6906-MPARY,Advisory,No,No,40,One year,Yes,Credit card (automatic)
6082-OQFBA,Audit,Yes,Yes,23,One year,No,Mailed check
3544-FBCAS,Consulting,Yes,Yes,72,Two year,Yes,Credit card (automatic)
8034-RYTVV,EA,No,No,55,One year,Yes,Credit card (automatic)
7130-YXBRO,Tax,Yes,No,48,Month-to-month,Yes,Bank transfer (automatic)
1157-BQCUW,Advisory,No,No,1,Month-to-month,Yes,Electronic check
9445-SZLCH,Audit,Yes,Yes,36,Month-to-month,Yes,Bank transfer (automatic)
1399-UBQIU,Consulting,No,No,11,Month-to-month,Yes,Electronic check
4912-PIGUY,EA,No,No,1,Month-to-month,Yes,Electronic check
1323-OOEPC,Tax,Yes,No,53,Month-to-month,Yes,Credit card (automatic)
3181-VTHOE,Advisory,Yes,No,70,One year,Yes,Bank transfer (automatic)
8272-ONJLV,Audit,No,No,12,One year,No,Electronic check
3647-GMGDH,Consulting,Yes,No,22,Month-to-month,Yes,Credit card (automatic)
1303-SRDOK,EA,Yes,Yes,55,Two year,Yes,Credit card (automatic)
7361-YPXFS,Tax,No,No,28,Month-to-month,No,Bank transfer (automatic)
3359-DSRKA,Advisory,Yes,Yes,58,Two year,Yes,Mailed check
6746-WAUWT,Audit,No,No,19,One year,Yes,Credit card (automatic)
4659-NZRUF,Consulting,No,No,19,Month-to-month,Yes,Electronic check
9518-IMLHK,EA,No,No,31,Month-to-month,Yes,Bank transfer (automatic)
3374-LXDEV,Tax,No,No,13,Month-to-month,No,Electronic check
5356-RHIPP,Advisory,No,No,1,Month-to-month,Yes,Mailed check
1122-JWTJW,Audit,Yes,Yes,1,Month-to-month,Yes,Mailed check
0650-BWOZN,Consulting,No,No,18,Month-to-month,Yes,Electronic check
5546-QUERU,EA,No,No,13,One year,Yes,Mailed check
8610-ZIKJJ,Tax,Yes,Yes,2,One year,No,Mailed check
8590-YFFQO,Advisory,Yes,No,70,Two year,No,Credit card (automatic)
2428-HYUNX,Audit,Yes,No,44,Two year,Yes,Credit card (automatic)
7219-TLZHO,Consulting,Yes,Yes,4,Month-to-month,No,Mailed check
2649-HWLYB,EA,Yes,No,65,Two year,No,Bank transfer (automatic)
8065-QBYTO,Tax,No,No,71,One year,Yes,Credit card (automatic)
8259-DZLIZ,Advisory,Yes,Yes,64,One year,Yes,Bank transfer (automatic)
3348-CFRNX,Audit,Yes,No,28,Month-to-month,Yes,Mailed check
8245-UMPYT,Consulting,No,No,16,Month-to-month,Yes,Electronic check
1555-DJEQW,EA,Yes,Yes,70,Two year,Yes,Bank transfer (automatic)
7776-QGYJC,Tax,Yes,Yes,39,Month-to-month,Yes,Bank transfer (automatic)
2828-SLQPF,Advisory,No,No,19,Month-to-month,Yes,Bank transfer (automatic)
3170-GWYKC,Audit,No,No,60,Month-to-month,Yes,Bank transfer (automatic)
1710-RCXUS,Consulting,Yes,No,51,One year,Yes,Credit card (automatic)
2673-CXQEU,EA,No,No,56,One year,No,Electronic check
3838-OZURD,Tax,Yes,No,66,Month-to-month,Yes,Credit card (automatic)
4859-ZSRDZ,Advisory,Yes,Yes,58,Two year,Yes,Credit card (automatic)
5795-BKOYE,Audit,Yes,Yes,69,One year,No,Bank transfer (automatic)
2851-MMUTZ,Consulting,No,No,27,Month-to-month,Yes,Mailed check
9752-ZNQUT,EA,No,No,1,Month-to-month,Yes,Electronic check
6972-SNKKW,Tax,No,No,6,Month-to-month,No,Mailed check
1329-VHWNP,Advisory,No,No,7,Month-to-month,No,Bank transfer (automatic)
3999-QGRJH,Audit,No,No,8,Month-to-month,Yes,Electronic check
3466-BYAVD,Consulting,Yes,Yes,15,Month-to-month,Yes,Mailed check
4568-TTZRT,EA,No,No,9,Month-to-month,No,Mailed check
4672-FOTSD,Tax,No,No,12,Month-to-month,Yes,Electronic check
8851-RAGOV,Advisory,Yes,No,25,Month-to-month,Yes,Mailed check
0256-LTHVJ,Audit,Yes,Yes,28,Month-to-month,Yes,Electronic check
5278-PNYOX,Consulting,No,No,49,Two year,No,Credit card (automatic)
3132-TVFDZ,EA,Yes,No,57,Month-to-month,Yes,Electronic check
6924-TDGMT,Tax,Yes,No,11,One year,Yes,Mailed check
2824-MYYBN,Advisory,Yes,Yes,37,Month-to-month,Yes,Electronic check
4289-DTDKW,Audit,Yes,No,40,Month-to-month,Yes,Electronic check
0017-DINOC,Consulting,No,No,54,Two year,No,Credit card (automatic)
4536-PLEQY,EA,Yes,No,12,Month-to-month,Yes,Credit card (automatic)
6402-EJMWF,Tax,No,No,4,Month-to-month,Yes,Mailed check
1442-OKRJE,Advisory,Yes,Yes,66,One year,Yes,Bank transfer (automatic)
1459-QNFQT,Audit,Yes,Yes,70,Two year,No,Bank transfer (automatic)
6996-KNSML,Consulting,No,No,1,Month-to-month,Yes,Electronic check
2239-JALAW,EA,No,No,58,One year,Yes,Bank transfer (automatic)
3452-ABWRL,Tax,No,No,47,Month-to-month,Yes,Credit card (automatic)
9231-ZJYAM,Advisory,No,No,4,Month-to-month,Yes,Electronic check
7153-CHRBV,Audit,Yes,Yes,57,One year,Yes,Mailed check
6833-JMZYP,Consulting,No,No,15,Month-to-month,Yes,Credit card (automatic)
5666-CYCYZ,EA,No,No,24,Month-to-month,Yes,Electronic check
4425-OWHWB,Tax,No,No,20,One year,Yes,Credit card (automatic)
1543-LLLFT,Advisory,Yes,No,61,One year,Yes,Mailed check
6581-NQCBA,Audit,Yes,No,16,Month-to-month,Yes,Electronic check
8152-VETUR,Consulting,Yes,No,72,Two year,Yes,Credit card (automatic)
9796-MVYXX,EA,No,No,14,Two year,No,Mailed check
2842-JTCCU,Tax,No,No,2,Month-to-month,No,Bank transfer (automatic)
0595-ITUDF,Advisory,Yes,Yes,64,Month-to-month,Yes,Electronic check
0219-QAERP,Audit,Yes,No,30,One year,No,Credit card (automatic)
8226-BXGES,Consulting,Yes,No,64,One year,No,Bank transfer (automatic)
3090-HAWSU,EA,No,No,61,Two year,Yes,Credit card (automatic)
1136-XGEQU,Tax,Yes,Yes,50,One year,Yes,Credit card (automatic)
6732-FZUGP,Advisory,No,No,47,One year,No,Credit card (automatic)
3401-URHDA,Audit,No,No,51,One year,No,Credit card (automatic)
0365-TRTPY,Consulting,No,No,37,Month-to-month,No,Bank transfer (automatic)
4654-DLAMQ,EA,Yes,No,64,One year,No,Bank transfer (automatic)
8847-GEOOQ,Tax,Yes,No,60,Month-to-month,Yes,Bank transfer (automatic)
3030-ZKIWL,Advisory,No,No,1,Month-to-month,No,Mailed check
6727-IOTLZ,Audit,Yes,No,14,Two year,No,Mailed check
6960-HVYXR,Consulting,No,No,1,Month-to-month,No,Electronic check
0378-NHQXU,EA,Yes,Yes,17,Month-to-month,No,Electronic check
0565-JUPYD,Tax,No,No,63,One year,No,Credit card (automatic)
4625-XMOYM,Advisory,Yes,Yes,72,Two year,Yes,Bank transfer (automatic)
7663-ZTEGJ,Audit,No,Yes,29,One year,No,Credit card (automatic)
1402-PTHGN,Consulting,Yes,Yes,18,One year,Yes,Mailed check
7657-DYEPJ,EA,No,No,38,One year,Yes,Credit card (automatic)
3523-BRGUW,Tax,No,No,26,One year,No,Credit card (automatic)
0100-DUVFC,Advisory,Yes,No,70,One year,Yes,Electronic check
2026-TGDHM,Audit,No,No,7,Month-to-month,Yes,Electronic check
9746-UGFAC,Consulting,No,No,22,One year,No,Bank transfer (automatic)
1042-HFUCW,EA,No,Yes,25,One year,Yes,Credit card (automatic)
1153-GNOLC,Tax,No,No,33,One year,Yes,Electronic check
0576-WNXXC,Advisory,Yes,No,27,Month-to-month,Yes,Electronic check
6906-ANDWJ,Audit,Yes,Yes,15,Month-to-month,Yes,Bank transfer (automatic)
1022-RKXDR,Consulting,No,No,41,One year,Yes,Mailed check
7123-WQUHX,EA,No,No,38,One year,No,Bank transfer (automatic)
5857-TYBCJ,Tax,Yes,No,44,Month-to-month,Yes,Electronic check
7729-XBTWX,Advisory,Yes,Yes,66,Two year,Yes,Mailed check
3978-YNKDD,Audit,No,Yes,19,Two year,No,Credit card (automatic)
9170-CCKOU,Consulting,Yes,No,17,Month-to-month,No,Credit card (automatic)
1475-VWVDO,EA,No,No,7,Month-to-month,Yes,Electronic check
7108-DGVUU,Tax,Yes,No,21,One year,No,Bank transfer (automatic)
2533-QVMSK,Advisory,Yes,No,61,Two year,Yes,Electronic check
7339-POGZN,Audit,No,No,4,Month-to-month,No,Electronic check
6848-YLDFR,Consulting,Yes,Yes,58,One year,Yes,Credit card (automatic)
2898-LSJGD,EA,Yes,Yes,21,One year,Yes,Electronic check
3507-GASNP,Tax,No,Yes,60,Two year,No,Mailed check
7799-LGRDP,Advisory,No,No,43,Two year,Yes,Credit card (automatic)
5373-SFODM,Audit,Yes,No,36,Month-to-month,Yes,Credit card (automatic)
7733-UDMTP,Consulting,No,No,57,Month-to-month,Yes,Electronic check
2801-NISEI,EA,No,No,24,Month-to-month,No,Electronic check
4378-MYPGO,Tax,Yes,Yes,68,Two year,Yes,Bank transfer (automatic)
0129-KPTWJ,Advisory,Yes,No,72,Month-to-month,Yes,Electronic check
0373-AIVNJ,Audit,No,No,9,One year,No,Mailed check
8414-OOEEL,Consulting,No,Yes,66,Two year,Yes,Credit card (automatic)
8541-QVFKM,EA,No,No,8,Month-to-month,Yes,Electronic check
2931-XIQBR,Tax,Yes,Yes,50,One year,No,Mailed check
5652-MSDEY,Advisory,No,No,10,Month-to-month,Yes,Mailed check
2586-CWXVV,Audit,Yes,No,54,Month-to-month,No,Electronic check
8058-INTPH,Consulting,No,No,1,Month-to-month,Yes,Electronic check
2798-NYLMZ,EA,Yes,No,71,Two year,Yes,Credit card (automatic)
0880-TKATG,Tax,Yes,Yes,4,Month-to-month,No,Electronic check
9342-VNIMQ,Advisory,No,No,33,Month-to-month,Yes,Bank transfer (automatic)
7779-LGOVN,Audit,Yes,No,10,Month-to-month,Yes,Electronic check
2192-CKRLV,Consulting,Yes,No,72,Two year,Yes,Electronic check
6982-UQZLY,EA,Yes,No,1,Month-to-month,Yes,Mailed check
8441-SHIPE,Tax,No,No,67,Two year,Yes,Bank transfer (automatic)
8212-CRQXP,Advisory,Yes,No,22,Month-to-month,Yes,Credit card (automatic)
3009-JWMPU,Audit,No,No,62,One year,Yes,Electronic check
0623-IIHUG,Consulting,No,No,21,Month-to-month,Yes,Electronic check
2632-IVXVF,EA,Yes,Yes,68,Two year,No,Credit card (automatic)
0655-RBDUG,Tax,No,No,7,Month-to-month,Yes,Bank transfer (automatic)
1867-TJHTS,Advisory,No,No,58,Month-to-month,Yes,Bank transfer (automatic)
0027-KWYKW,Audit,Yes,Yes,23,Month-to-month,Yes,Electronic check
1131-QQZEB,Consulting,Yes,No,71,Two year,No,Bank transfer (automatic)
5651-CRHKQ,EA,Yes,No,41,One year,Yes,Bank transfer (automatic)
1371-DWPAZ,Tax,Yes,Yes,0,Two year,No,Credit card (automatic)
1194-BHJYC,Advisory,Yes,No,61,Two year,Yes,Mailed check
0572-ZJKLT,Audit,Yes,Yes,46,Two year,No,Mailed check
2928-HLDBA,Consulting,No,No,6,Month-to-month,No,Mailed check
2645-QTLMB,EA,No,No,7,Month-to-month,Yes,Electronic check
0491-KAPQG,Tax,No,No,21,Month-to-month,Yes,Electronic check
3793-MMFUH,Advisory,No,No,13,Month-to-month,Yes,Electronic check
0578-SKVMF,Audit,Yes,Yes,22,Month-to-month,No,Electronic check
1025-FALIX,Consulting,No,No,26,Month-to-month,Yes,Credit card (automatic)
7880-XSOJX,EA,No,No,4,Month-to-month,No,Mailed check
5799-JRCZO,Tax,No,Yes,63,Two year,No,Credit card (automatic)
0495-ZBNGW,Advisory,Yes,No,5,Month-to-month,Yes,Bank transfer (automatic)
9970-QBCDA,Audit,No,No,6,Month-to-month,No,Credit card (automatic)
7271-AJDTL,Consulting,Yes,No,55,Month-to-month,Yes,Credit card (automatic)
7833-PKIHD,EA,Yes,Yes,51,One year,Yes,Bank transfer (automatic)
5791-KAJFD,Tax,Yes,Yes,56,One year,Yes,Bank transfer (automatic)
8499-BRXTD,Advisory,No,No,18,One year,No,Mailed check
0853-TWRVK,Audit,Yes,No,72,Two year,No,Bank transfer (automatic)
4456-RHSNB,Consulting,Yes,Yes,19,Month-to-month,Yes,Bank transfer (automatic)
9809-IMGCQ,EA,No,No,22,Month-to-month,Yes,Electronic check
2073-QBVBI,Tax,Yes,No,41,One year,No,Mailed check
1257-SXUXQ,Advisory,Yes,Yes,5,Month-to-month,No,Mailed check
6169-PGNCD,Audit,No,No,57,Two year,Yes,Credit card (automatic)
2692-BUCFV,Consulting,No,No,29,Month-to-month,Yes,Bank transfer (automatic)
1644-IRKSF,EA,Yes,Yes,33,One year,Yes,Electronic check
1304-SEGFY,Tax,Yes,No,72,Two year,Yes,Electronic check
9777-WJJPR,Advisory,Yes,No,31,Month-to-month,No,Credit card (automatic)
5732-IKGQH,Audit,Yes,No,52,One year,Yes,Bank transfer (automatic)
1757-TCATG,Consulting,Yes,Yes,35,One year,No,Bank transfer (automatic)
8314-HTWVE,EA,Yes,Yes,7,Two year,No,Mailed check
2087-QAREY,Tax,Yes,No,22,Month-to-month,Yes,Mailed check
4229-CZMLL,Advisory,No,No,6,Month-to-month,Yes,Electronic check
4940-KHCWD,Audit,Yes,No,60,Two year,No,Bank transfer (automatic)
1834-WULEG,Consulting,Yes,Yes,24,One year,No,Mailed check
6360-SVNWV,EA,No,No,31,Month-to-month,Yes,Credit card (automatic)
5226-NOZFC,Tax,No,No,26,Month-to-month,Yes,Electronic check
1062-LHZOD,Advisory,Yes,Yes,1,Month-to-month,Yes,Mailed check
1106-HRLKZ,Audit,Yes,Yes,40,Two year,No,Mailed check
7094-MSZAO,Consulting,Yes,Yes,10,Month-to-month,Yes,Credit card (automatic)
0613-WUXUM,EA,Yes,Yes,70,Two year,Yes,Mailed check
8806-EAGWC,Tax,No,No,3,Month-to-month,No,Mailed check
6769-DYBQN,Advisory,No,No,46,Month-to-month,No,Electronic check
2408-TZMJL,Audit,Yes,No,59,One year,Yes,Electronic check
1996-DBMUS,Consulting,Yes,No,48,Month-to-month,Yes,Bank transfer (automatic)
6323-AYBRX,EA,No,No,59,Two year,No,Mailed check
1432-FPAXX,Tax,No,No,29,Month-to-month,Yes,Electronic check
4160-AMJTL,Advisory,No,No,8,Month-to-month,No,Electronic check
3352-RICWQ,Audit,Yes,Yes,9,Two year,No,Mailed check
2680-XKKNJ,Consulting,No,No,8,One year,No,Bank transfer (automatic)
8182-BJDSI,EA,No,No,28,Month-to-month,Yes,Electronic check
1389-WNUIB,Tax,Yes,Yes,20,One year,No,Bank transfer (automatic)
4612-THJBS,Advisory,No,No,56,One year,Yes,Bank transfer (automatic)
1530-ZTDOZ,Audit,Yes,No,49,Month-to-month,No,Bank transfer (automatic)
5842-POCOP,Consulting,Yes,No,5,Month-to-month,Yes,Mailed check
9492-TOKRI,EA,No,No,18,Month-to-month,Yes,Credit card (automatic)
0795-LAFGP,Tax,Yes,Yes,71,Two year,No,Electronic check
0611-DFXKO,Advisory,Yes,No,20,Month-to-month,Yes,Mailed check
8035-BUYVG,Audit,Yes,No,40,One year,Yes,Electronic check
6620-JDYNW,Consulting,No,No,18,Month-to-month,Yes,Mailed check
8590-OHDIW,EA,Yes,Yes,38,One year,No,Mailed check
5897-ZYEKH,Tax,Yes,No,67,One year,Yes,Electronic check
5084-OOVCJ,Advisory,Yes,Yes,17,Month-to-month,Yes,Credit card (automatic)
1740-CSDJP,Audit,No,No,1,Month-to-month,Yes,Bank transfer (automatic)
2696-RZVZW,Consulting,Yes,No,68,Two year,No,Credit card (automatic)
9450-TRJUU,EA,No,No,35,Month-to-month,No,Electronic check
4581-SSPWD,Tax,No,No,3,Month-to-month,Yes,Electronic check
4813-HQMGZ,Advisory,Yes,No,8,Month-to-month,Yes,Electronic check
4903-CNOZC,Audit,No,No,29,One year,No,Credit card (automatic)
0822-GAVAP,Consulting,No,No,2,Month-to-month,Yes,Electronic check
3055-OYMSE,EA,No,No,53,Month-to-month,Yes,Credit card (automatic)
7242-QZLXF,Tax,No,Yes,1,Month-to-month,Yes,Electronic check
8325-QRPZR,Advisory,No,No,7,Month-to-month,Yes,Electronic check
7874-ECPQJ,Audit,No,Yes,4,Month-to-month,Yes,Bank transfer (automatic)
